,id_carrera,nombre_carrera,descripcion_carrera,estado_carrera,fecha_inicio_vigencia_carrera,modalidad,jornada
2153,17cc4544-6944-11ed-b07a-0242ac1c0002,Tecnología en Supervisor en ingeniería de minas,Fugiat earum eaque nemo optio.,Inactivo,1956-04-16,Presencial,Intensiva
2154,17cc45b2-6944-11ed-b07a-0242ac1c0002,Tecnología en Lavandero,Provident error praesentium commodi. Vitae tenetur voluptatem consequatur explicabo sint. Hic eaque expedita cum ut.,Inactivo,1979-06-03,En linea,Matutina
2155,17cc462a-6944-11ed-b07a-0242ac1c0002,Ingeniería en Profesor de música,Ex accusantium incidunt quo enim numquam animi voluptate. Assumenda sapiente magnam doloremque magnam minima voluptates.,Inactivo,1962-01-15,Presencial,En linea
2156,17cc4698-6944-11ed-b07a-0242ac1c0002,Tecnología en Nutricionista,Iste aliquam porro quasi. Culpa sint porro numquam aliquam. Adipisci nobis adipisci necessitatibus. Sed impedit magni eum temporibus odit perspiciatis.,Inactivo,1956-06-27,Distancia,Matutina
2157,17cc4706-6944-11ed-b07a-0242ac1c0002,Licenciatura en Agrónomo,Necessitatibus tempora numquam ullam enim architecto optio. Praesentium iusto nihil. Maxime minima quasi sunt aperiam repellendus dignissimos.,Inactivo,1957-01-02,Presencial,Intensiva
2158,17cc4774-6944-11ed-b07a-0242ac1c0002,Licenciatura en Botánico,Delectus ratione error veritatis quis sunt illum praesentium. Temporibus soluta assumenda. Voluptatem in numquam laudantium ipsa at veniam.,Activo,1956-12-30,Distancia,Vespertina
2159,17cc47d8-6944-11ed-b07a-0242ac1c0002,Tecnología en Operador de instalaciones de vidriería y cerámica,Iste similique numquam et fugit velit delectus. Repudiandae quam vitae repudiandae libero necessitatibus.,Activo,1965-10-19,En linea,En linea
2160,17cc4846-6944-11ed-b07a-0242ac1c0002,Licenciatura en Operador de máquinas para fabricar productos de material plástico,Corrupti tempore non perspiciatis nobis expedita. Quibusdam corrupti quidem deleniti voluptatem. Optio voluptatem amet aspernatur et quisquam quod.,Inactivo,1963-10-04,Distancia,Matutina
2161,17cc48b4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Controlador de procesos,Expedita mollitia beatae laboriosam necessitatibus illum modi sint.,Activo,1978-06-15,Distancia,Vespertina
2162,17cc4922-6944-11ed-b07a-0242ac1c0002,Tecnología en Operador de máquinas de movimiento de tierras,Ducimus soluta minima delectus. Odio repellendus doloribus unde.,Activo,1949-09-15,En linea,Intensiva
2163,17cc4986-6944-11ed-b07a-0242ac1c0002,Tecnología en Lavador de vehículos,Doloremque aliquam vel repellat eius sed. Sapiente aspernatur ullam sunt. Ipsam quaerat labore magni mollitia magnam. Corporis repellat maiores voluptatem quia doloribus sapiente.,Inactivo,1953-09-13,Presencial,Matutina
2164,17cc49f4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en ingeniería mecánica,Amet ratione magni quod fuga similique eius laborum. Vitae ex accusantium culpa libero non reprehenderit.,Activo,1978-07-23,Distancia,Matutina
2165,17cc4a62-6944-11ed-b07a-0242ac1c0002,Ingeniería en Director de ventas y comercialización,Cumque rem possimus iste quasi mollitia.,Activo,1944-08-26,En linea,Vespertina
2166,17cc4ad0-6944-11ed-b07a-0242ac1c0002,Tecnología en Secretario médicos,Tempore numquam sint cumque soluta. Excepturi commodi porro consectetur dolorem consectetur.,Inactivo,1955-01-21,En linea,En linea
2167,17cc4b5c-6944-11ed-b07a-0242ac1c0002,Tecnología en Afinador de instrumentos musicales,Cum quod ducimus aliquam atque quas architecto perferendis. Quia voluptate laborum accusamus magnam. Perspiciatis accusamus nemo dolores quisquam neque. Et aut placeat similique optio vel veritatis.,Inactivo,1975-08-15,Distancia,Vespertina
2168,17cc4bca-6944-11ed-b07a-0242ac1c0002,Tecnología en Director de recursos humanos,Numquam sunt impedit sapiente dolores iste. Atque adipisci pariatur. Possimus saepe consequatur dolores totam.,Inactivo,1975-03-21,Presencial,Intensiva
2169,17cc4c38-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ingeniero de minas,Ad ipsa eum optio. Ipsam maiores quas dolores qui consequuntur.,Activo,1941-07-30,Presencial,Matutina
2170,17cc4ca6-6944-11ed-b07a-0242ac1c0002,Tecnología en Detective,Minus nam doloremque quos maiores blanditiis provident.,Inactivo,1955-10-07,En linea,Intensiva
2171,17cc4d14-6944-11ed-b07a-0242ac1c0002,Licenciatura en Vendedor de comidas al mostrador,Maiores molestias officiis laudantium. Eius voluptas quod voluptatibus ab exercitationem cumque. Ducimus tempore quia ipsa.,Activo,1973-09-03,En linea,Vespertina
2172,17cc4d78-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ingeniero en telecomunicaciones,Hic similique aperiam sit. Beatae unde rem vel neque quaerat inventore neque. Ex voluptatibus iste dignissimos.,Inactivo,1976-09-04,Distancia,Intensiva
2173,17cc4de6-6944-11ed-b07a-0242ac1c0002,Tecnología en Supervisor de industria manufacturera,Fugit illum tempore commodi. Vel voluptatibus soluta eius maiores.,Inactivo,1951-06-03,En linea,Matutina
2174,17cc4e54-6944-11ed-b07a-0242ac1c0002,Licenciatura en Asistente de venta,Nam consectetur earum ipsa a. Quia libero assumenda dolor voluptatibus beatae quos. Assumenda qui animi nostrum numquam laboriosam asperiores sequi.,Activo,1957-12-16,Distancia,En linea
2175,17cc4f08-6944-11ed-b07a-0242ac1c0002,Ingeniería en Empleado de control de abastecimientos e inventario,Ipsam dolores voluptas ipsum delectus.,Activo,1945-02-25,Presencial,Matutina
2176,17cc4f76-6944-11ed-b07a-0242ac1c0002,Ingeniería en Personas que realizan trabajos varios,Voluptate quisquam maxime minus accusamus hic. Eligendi cupiditate consequuntur quis.,Activo,1952-04-08,Distancia,Intensiva
2177,17cc4fe4-6944-11ed-b07a-0242ac1c0002,Licenciatura en Encuadernador,Consequatur vel atque odit porro assumenda. Quas provident facere eligendi. Alias nulla temporibus non blanditiis.,Inactivo,1952-11-28,Presencial,Vespertina
2178,17cc5052-6944-11ed-b07a-0242ac1c0002,Licenciatura en Limpiador de fachadas,Accusantium libero quos quisquam eveniet et laborum.,Activo,1940-05-24,Distancia,Intensiva
2179,17cc50c0-6944-11ed-b07a-0242ac1c0002,Tecnología en Delineante,Cupiditate eaque maxime occaecati sit ullam doloremque veritatis. Assumenda debitis blanditiis commodi veniam eaque.,Inactivo,1947-12-03,En linea,En linea
2180,17cc514c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Tapicero,Itaque sed laudantium culpa. Numquam sit numquam vero.,Activo,1969-12-08,En linea,En linea
2181,17cc51ba-6944-11ed-b07a-0242ac1c0002,Tecnología en Secretario jurídicos,Velit fuga odio. Nostrum amet aliquid at facere dolor nesciunt repudiandae. Commodi veritatis eligendi.,Activo,1945-04-28,En linea,En linea
2182,17cc5228-6944-11ed-b07a-0242ac1c0002,Tecnología en Controlador de procesos,Consequatur dolores ea quia quia similique.,Activo,1967-11-29,Distancia,Intensiva
2183,17cc5296-6944-11ed-b07a-0242ac1c0002,Tecnología en Asistente veterinario,Tempora ipsum vitae molestias dolorum nostrum debitis. Distinctio voluptatum recusandae distinctio illum veniam corporis voluptatum. Quis deleniti quia laboriosam laborum magnam. Sequi odit repellendus enim corporis.,Activo,1965-01-27,Presencial,En linea
2184,17cc5304-6944-11ed-b07a-0242ac1c0002,Licenciatura en Técnico de telecomunicaciones,Delectus occaecati magni veniam reprehenderit. Explicabo reiciendis harum amet. Aliquid numquam dignissimos molestias veritatis labore.,Activo,1955-03-20,En linea,Vespertina
2185,17cc539a-6944-11ed-b07a-0242ac1c0002,Tecnología en Corrector de pruebas de imprenta,Dignissimos animi soluta. Voluptas ipsum expedita necessitatibus enim praesentium.,Inactivo,1973-05-06,Distancia,Intensiva
2186,17cc543a-6944-11ed-b07a-0242ac1c0002,Tecnología en Fabricante de instrumentos musicales,Dolores unde quod quas. Voluptas dolores sunt molestias aliquid ducimus. Amet maiores odit aspernatur impedit laborum.,Activo,1954-09-22,Presencial,En linea
2187,17cc54d0-6944-11ed-b07a-0242ac1c0002,Ingeniería en Personal de pompas fúnebres y embalsamador,Ipsam tempora officia et. Iure ipsum nisi error laborum consequatur. Sunt veniam dicta earum.,Activo,1977-08-15,En linea,En linea
2188,17cc5570-6944-11ed-b07a-0242ac1c0002,Ingeniería en Personal de limpieza,Fugiat illo voluptatum quae eligendi quidem. Laborum ut amet libero.,Activo,1951-10-15,Distancia,Vespertina
2189,17cc59a8-6944-11ed-b07a-0242ac1c0002,Tecnología en Colchonero,Tenetur impedit expedita. Nobis hic cumque ipsam perferendis. Mollitia optio debitis atque.,Activo,1949-11-01,Distancia,Vespertina
2190,17cc5a3e-6944-11ed-b07a-0242ac1c0002,Licenciatura en Cocinero de comidas rápidas,Officia magnam ipsum ea sequi repudiandae. Unde laudantium reprehenderit optio ipsa reiciendis itaque. Et blanditiis ea cumque.,Inactivo,1970-04-02,En linea,Intensiva
2191,17cc5ab6-6944-11ed-b07a-0242ac1c0002,Ingeniería en Profesor de enseñanza secundaria,Pariatur amet quisquam necessitatibus enim. Molestiae doloribus excepturi impedit occaecati sequi. Excepturi nam earum hic iusto pariatur in. Voluptate blanditiis nostrum enim pariatur nam veritatis doloremque.,Inactivo,1969-03-14,Presencial,Vespertina
2192,17cc5b24-6944-11ed-b07a-0242ac1c0002,Tecnología en Personal de limpieza,Assumenda error porro molestiae expedita. Assumenda blanditiis placeat. Ipsum molestias quo ipsa impedit iure.,Inactivo,1973-12-22,En linea,Vespertina
2193,17cc5b92-6944-11ed-b07a-0242ac1c0002,Ingeniería en Regulador y operador de máquinas de labrar madera,Dolorem quidem consectetur sed vero recusandae modi. Dolores et ipsa ut beatae a. Culpa ratione dolor fuga facilis aliquam. Est illo rem quisquam.,Inactivo,1951-11-07,Presencial,Vespertina
2194,17cc5c46-6944-11ed-b07a-0242ac1c0002,Tecnología en Dentista,Inventore at sed ratione voluptas vero. Magni hic incidunt eos quod fugiat.,Inactivo,1940-11-08,Distancia,Matutina
2195,17cc5cb4-6944-11ed-b07a-0242ac1c0002,Ingeniería en Mandader,Dicta eaque cupiditate sint totam odit debitis. Tempora accusantium deleniti. Dolore aperiam ipsam numquam necessitatibus beatae repellendus.,Inactivo,1955-04-19,En linea,Matutina
2196,17cc5d22-6944-11ed-b07a-0242ac1c0002,Ingeniería en Chef,Ipsam veritatis tempora ab dolorem. Nostrum accusantium consequatur distinctio dicta vel. Sit nihil harum voluptatibus eius molestias.,Activo,1951-10-15,Presencial,Matutina
2197,17cc5d90-6944-11ed-b07a-0242ac1c0002,Tecnología en Reponedor de estanterías,Ullam culpa reiciendis libero a cupiditate repellat. Modi iste nihil quis ut. Harum esse praesentium a.,Inactivo,1941-01-06,Presencial,Vespertina
2198,17cc5e08-6944-11ed-b07a-0242ac1c0002,Ingeniería en Mecánico y reparador de motores de avión,Odit autem minus dolorem ab. Quam aliquid eius autem modi deserunt magnam. Tempore corrupti quo.,Activo,1955-10-21,En linea,Vespertina
2199,17cc5e76-6944-11ed-b07a-0242ac1c0002,Tecnología en Tapicero,Adipisci fugiat voluptas debitis. Possimus facere eum velit.,Inactivo,1953-08-12,En linea,Matutina
2200,17cc5ee4-6944-11ed-b07a-0242ac1c0002,Tecnología en Cristalero,Quia mollitia quas placeat. Voluptas nostrum placeat maiores eaque aliquid. Dolorem sunt dolor totam.,Inactivo,1948-07-01,En linea,En linea
2201,17cc5f5c-6944-11ed-b07a-0242ac1c0002,Tecnología en Diseñador de interior,Accusantium sequi deleniti quo iusto molestias. Maxime dolore aspernatur.,Activo,1952-05-12,Presencial,Matutina
2202,17cc5fca-6944-11ed-b07a-0242ac1c0002,Licenciatura en Receptor de apuestas,Similique quo laboriosam error vero. Maxime excepturi neque officiis maiores. Provident culpa molestiae veritatis autem.,Inactivo,1961-03-01,Distancia,Vespertina
2203,17cc602e-6944-11ed-b07a-0242ac1c0002,Licenciatura en Encuadernador,Possimus corrupti totam laudantium nostrum. Libero iure eius ipsam labore molestiae quam. Cumque similique voluptas totam nobis incidunt.,Inactivo,1949-03-27,Presencial,Matutina
2204,17cc60a6-6944-11ed-b07a-0242ac1c0002,Tecnología en Agente de administración tributaria,Vitae itaque illo cupiditate sed.,Inactivo,1940-07-20,Distancia,Intensiva
2205,17cc6114-6944-11ed-b07a-0242ac1c0002,Tecnología en Agente de empleo,Deleniti explicabo est tempora magnam in ab. Explicabo quia unde magnam quo dolores consequuntur veritatis.,Activo,1945-06-30,Presencial,Intensiva
2206,17cc6182-6944-11ed-b07a-0242ac1c0002,Ingeniería en Suboficial de las fuerzas armadas,Officia et repudiandae quam rem sunt pariatur. Rerum vitae facere at quasi aliquid. Natus eligendi delectus adipisci ipsum.,Inactivo,1943-12-28,Distancia,Vespertina
2207,17cc61f0-6944-11ed-b07a-0242ac1c0002,Tecnología en Árbitro deportivo,Maiores voluptatum cupiditate ipsam. Nisi iusto ipsum voluptatum sed cumque. Deleniti ducimus omnis amet dolore.,Activo,1957-03-04,Presencial,Matutina
2208,17cc625e-6944-11ed-b07a-0242ac1c0002,Ingeniería en Locutor de televisión,Esse ex explicabo reiciendis id tempora omnis et. Totam optio placeat illo soluta dolor fugit. Sapiente quam porro commodi rerum a neque magnam.,Activo,1977-07-15,Presencial,Intensiva
2209,17cc62cc-6944-11ed-b07a-0242ac1c0002,Licenciatura en Orfebre,Saepe recusandae suscipit veritatis sit facilis. Quos ratione veniam reiciendis.,Activo,1974-02-21,En linea,En linea
2210,17cc633a-6944-11ed-b07a-0242ac1c0002,Licenciatura en Instructor en tecnologías de la información,Assumenda enim ut placeat quam. Dolorum soluta consequuntur voluptas laborum temporibus. Non optio non dolores rerum consectetur. Rerum vero accusantium labore hic sapiente.,Inactivo,1973-01-20,En linea,Vespertina
2211,17cc63a8-6944-11ed-b07a-0242ac1c0002,Tecnología en Operador de máquinas para fabricar productos de material plástico,Expedita unde facilis deleniti harum dignissimos aliquid. Recusandae rerum quis provident ea.,Activo,1956-10-07,Presencial,Vespertina
2212,17cc6420-6944-11ed-b07a-0242ac1c0002,Licenciatura en Profesional de ventas técnicas y médicas,Doloremque voluptate excepturi veniam eos dolorum ad.,Activo,1952-03-03,En linea,Vespertina
2213,17cc648e-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en asistencia al usuario de tecnología de la información y las comunicaciones,Quaerat omnis eos consequuntur.,Inactivo,1957-10-07,Presencial,En linea
2214,17cc64fc-6944-11ed-b07a-0242ac1c0002,Licenciatura en Curador de museos,Provident sunt itaque ipsa ratione vitae. Tempora ipsum doloribus eligendi delectus doloremque.,Activo,1970-10-21,Distancia,Vespertina
2215,17cc6560-6944-11ed-b07a-0242ac1c0002,Ingeniería en Profesional de relaciones públicas,Aliquam exercitationem natus aliquid dolore officia. Maxime quisquam laborum quas.,Activo,1949-07-07,Presencial,Intensiva
2216,17cc65f6-6944-11ed-b07a-0242ac1c0002,Tecnología en Administrador de sistemas,Ipsum voluptatum voluptas enim rerum soluta adipisci. Libero necessitatibus omnis quam voluptates officiis architecto. Quod itaque officiis molestiae. Rem dolor sint doloribus impedit.,Activo,1954-08-14,Distancia,Intensiva
2217,17cc6682-6944-11ed-b07a-0242ac1c0002,Ingeniería en Controlador de procesos,Dolore facilis architecto eum. Dignissimos dignissimos earum quibusdam cupiditate. Commodi accusamus dolore eos.,Activo,1976-01-25,En linea,Intensiva
2218,17cc66f0-6944-11ed-b07a-0242ac1c0002,Tecnología en Recolector de leña,Distinctio dolore rem nobis dicta corrupti. Consectetur nobis rem ipsum.,Activo,1940-05-19,En linea,Intensiva
2219,17cc675e-6944-11ed-b07a-0242ac1c0002,Tecnología en Profesional de la publicidad y la comercialización,Doloremque repellendus placeat nulla aut amet nesciunt rem. Ea quas id consectetur iure. Hic magni ab quibusdam libero.,Activo,1949-10-15,Presencial,Intensiva
2220,17cc67cc-6944-11ed-b07a-0242ac1c0002,Licenciatura en Chef,Ducimus esse deleniti alias quae ullam porro. Eaque enim dolore tempora pariatur ex harum.,Inactivo,1973-07-31,Presencial,En linea
2221,17cc683a-6944-11ed-b07a-0242ac1c0002,Tecnología en Herrero,Repellat non deleniti perferendis nulla repellat reprehenderit autem.,Inactivo,1957-06-02,En linea,Matutina
2222,17cc68d0-6944-11ed-b07a-0242ac1c0002,Licenciatura en Dinamitero,Veritatis inventore occaecati illum ipsa debitis perspiciatis laudantium. Exercitationem tempore unde ullam.,Activo,1958-10-17,Distancia,Vespertina
2223,17cc693e-6944-11ed-b07a-0242ac1c0002,Tecnología en Instalador y reparador de líneas eléctricas,Veniam itaque natus debitis sed voluptates natus. Id facilis ducimus mollitia quaerat quisquam. Tempore quis nobis cupiditate similique.,Activo,1949-01-09,Distancia,Intensiva
2224,17cc69ac-6944-11ed-b07a-0242ac1c0002,Licenciatura en Cartógrafo,Eligendi facere ipsa voluptate enim accusantium est. Optio modi nesciunt in ipsum.,Inactivo,1954-05-19,Distancia,Matutina
2225,17cc6a10-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Operario de la conservación de frutas, legumbres y verduras",Quaerat maxime consectetur cupiditate occaecati eius sequi. Facere illum veniam repellat. Aut numquam quod incidunt.,Activo,1963-07-06,Presencial,Vespertina
2226,17cc6a88-6944-11ed-b07a-0242ac1c0002,Ingeniería en Agente de seguros,Ipsam illo sit aliquid consequuntur id illum. Occaecati aliquid eius fuga.,Inactivo,1957-04-03,Presencial,En linea
2227,17cc6af6-6944-11ed-b07a-0242ac1c0002,Tecnología en Agente de empleo,Illum aliquam vitae architecto beatae sequi non. Maiores velit quis id eos porro voluptatum quisquam. Ab consequatur maiores ea hic nobis cumque. Laborum similique velit eos natus delectus.,Inactivo,1952-05-12,En linea,Matutina
2228,17cc6b64-6944-11ed-b07a-0242ac1c0002,Licenciatura en Cajero,Esse beatae repellendus sequi facere. Optio maxime laboriosam animi beatae. Quibusdam modi doloremque consectetur.,Inactivo,1943-11-08,Distancia,Matutina
2229,17cc6bd2-6944-11ed-b07a-0242ac1c0002,Licenciatura en Pulidor de vidrio,Accusamus laboriosam assumenda quasi placeat.,Inactivo,1948-10-03,En linea,Matutina
2230,17cc6c40-6944-11ed-b07a-0242ac1c0002,Tecnología en Médico general,Doloribus sed minus suscipit veritatis sapiente natus doloribus. Earum laboriosam consectetur nostrum praesentium.,Activo,1966-01-21,En linea,En linea
2231,17cc6ca4-6944-11ed-b07a-0242ac1c0002,Tecnología en Técnico en optometría y ópticos,Vero dolore distinctio magnam eius doloribus. Quisquam incidunt incidunt. Aperiam dignissimos iusto earum laboriosam.,Inactivo,1976-08-13,Distancia,En linea
