,id_cupo,fecha_aceptacion_cupo,hora_aceptacion_cupo,descripcion_cupo,tipo_cupo,estado_cupo
2520,dc2b311c-6943-11ed-8143-0242ac1c0002,2022-01-26,16:07:14,Ratione saepe commodi eaque consectetur eaque.,NIVELACION,Inactivo
2521,dc2b31bc-6943-11ed-8143-0242ac1c0002,2021-03-25,16:19:44,Repellat omnis veritatis neque illum. Culpa eius temporibus dolorem suscipit dolorem quisquam. Inventore tempore doloremque dolorum sapiente soluta et.,PRIMER NIVEL,Activo
2522,dc2b3270-6943-11ed-8143-0242ac1c0002,2022-09-18,03:24:26,Occaecati dolor similique explicabo molestias optio repellat. Laudantium maiores a quisquam quisquam amet. Earum consequatur natus officiis. Sunt odio odio dicta.,NIVELACION,Inactivo
2523,dc2b3306-6943-11ed-8143-0242ac1c0002,2021-07-28,23:59:59,Earum libero dolorem amet beatae. Quibusdam est consectetur sint nemo sed.,PRIMER NIVEL,Activo
2524,dc2b33b0-6943-11ed-8143-0242ac1c0002,2021-03-26,01:18:47,Architecto reiciendis iste eaque debitis doloribus. Laboriosam ad provident.,PRIMER NIVEL,Inactivo
2525,dc2b3450-6943-11ed-8143-0242ac1c0002,2021-03-11,09:35:35,Optio quia corrupti optio. Ab tempora quo molestias sed quia laudantium assumenda.,PRIMER NIVEL,Activo
2526,dc2b34e6-6943-11ed-8143-0242ac1c0002,2022-05-30,04:59:02,Perspiciatis magni molestiae assumenda velit saepe tenetur. Eum animi perferendis in molestias saepe consectetur. Tenetur porro iure impedit sed asperiores sed sapiente. Aliquid repudiandae consequuntur.,PRIMER NIVEL,Activo
2527,dc2b3590-6943-11ed-8143-0242ac1c0002,2022-03-23,23:33:10,Iste libero nostrum assumenda. Sit eligendi illum aliquid nisi quod.,PRIMER NIVEL,Inactivo
2528,dc2b3662-6943-11ed-8143-0242ac1c0002,2022-08-10,18:33:32,Harum at a deleniti alias aperiam. Laudantium dolorem dolore nostrum laborum adipisci a. Quam autem soluta numquam.,PRIMER NIVEL,Activo
2529,dc2b36ee-6943-11ed-8143-0242ac1c0002,2021-08-05,22:18:07,Quaerat nostrum magnam. Quod porro velit pariatur illo ad.,PRIMER NIVEL,Activo
2530,dc2b3784-6943-11ed-8143-0242ac1c0002,2021-01-12,13:33:27,Alias ex culpa deleniti quos autem illo cupiditate. Alias maxime voluptatibus architecto itaque inventore id.,PRIMER NIVEL,Activo
2531,dc2b3856-6943-11ed-8143-0242ac1c0002,2022-11-06,16:00:15,Sapiente doloremque illo iusto consectetur itaque. Modi eum recusandae possimus debitis quos nihil iste. Dolore provident nobis blanditiis eaque molestiae cupiditate.,NIVELACION,Inactivo
2532,dc2b38ec-6943-11ed-8143-0242ac1c0002,2022-09-23,22:43:05,Quas ab esse magnam sunt. Illum maxime aspernatur corporis veritatis sit asperiores. Atque sunt aperiam numquam.,NIVELACION,Inactivo
2533,dc2b398c-6943-11ed-8143-0242ac1c0002,2022-08-01,00:16:38,Excepturi magni iure architecto omnis ab. Deserunt quaerat omnis placeat exercitationem maiores.,PRIMER NIVEL,Activo
2534,dc2b3a36-6943-11ed-8143-0242ac1c0002,2022-07-08,04:10:37,Harum doloribus blanditiis veritatis. Expedita corrupti eius architecto natus consequatur esse. At occaecati distinctio.,PRIMER NIVEL,Inactivo
2535,dc2b3aea-6943-11ed-8143-0242ac1c0002,2021-10-07,20:18:55,Earum sed perspiciatis hic voluptas eveniet sequi minus. Accusamus quasi consequatur sint sed animi aperiam. Magni similique voluptate hic.,NIVELACION,Activo
2536,dc2b3b8a-6943-11ed-8143-0242ac1c0002,2021-08-31,16:29:00,Quibusdam consequatur minima quae illum voluptatibus. Minus unde cupiditate occaecati natus eum.,NIVELACION,Inactivo
2537,dc2b3c3e-6943-11ed-8143-0242ac1c0002,2021-12-31,05:20:37,Aliquid fugit sed provident sapiente.,PRIMER NIVEL,Inactivo
2538,dc2b3ce8-6943-11ed-8143-0242ac1c0002,2022-04-11,18:14:58,Maxime repellat incidunt ducimus aperiam quo. Possimus vel dolorem. Illum voluptatem deleniti pariatur.,NIVELACION,Activo
2539,dc2b3d88-6943-11ed-8143-0242ac1c0002,2022-11-25,12:28:33,Impedit commodi eos voluptatum. Perspiciatis consequatur nemo repellat quas. Alias aspernatur aut dolor sapiente praesentium error. Aperiam error facere voluptate ea.,PRIMER NIVEL,Inactivo
2540,dc2b3e1e-6943-11ed-8143-0242ac1c0002,2021-07-29,09:00:09,Dignissimos consequuntur eius fuga suscipit iure deserunt. Perspiciatis impedit suscipit.,NIVELACION,Activo
2541,dc2b3ed2-6943-11ed-8143-0242ac1c0002,2021-02-19,18:02:32,Molestias fugit tenetur rerum. Odio totam voluptatibus neque praesentium eaque facere.,PRIMER NIVEL,Activo
2542,dc2b3f7c-6943-11ed-8143-0242ac1c0002,2022-03-26,19:04:39,Quasi veritatis exercitationem quisquam rem distinctio mollitia. Iusto voluptatum perferendis adipisci magni sequi officiis.,PRIMER NIVEL,Inactivo
2543,dc2b401c-6943-11ed-8143-0242ac1c0002,2021-12-03,10:19:49,Cupiditate veritatis dicta quisquam quidem iure. Ullam quis veritatis quo modi sint veniam. Consequatur ab soluta temporibus voluptatibus numquam nam.,PRIMER NIVEL,Inactivo
2544,dc2b40c6-6943-11ed-8143-0242ac1c0002,2021-09-09,10:31:15,Voluptates assumenda similique id deleniti beatae debitis cum. Quo beatae odio quidem impedit assumenda laborum. Error rem optio voluptatibus rerum assumenda optio.,NIVELACION,Activo
2545,dc2b4170-6943-11ed-8143-0242ac1c0002,2022-04-25,22:03:24,Iusto tenetur iusto ea. Expedita eos vel laborum vitae.,PRIMER NIVEL,Inactivo
2546,dc2b4224-6943-11ed-8143-0242ac1c0002,2021-08-08,11:00:43,Modi sed quia sapiente consequatur dicta repellat. Facere ratione inventore corrupti occaecati at. Eligendi omnis nesciunt sit.,PRIMER NIVEL,Inactivo
2547,dc2b42ce-6943-11ed-8143-0242ac1c0002,2021-07-17,00:18:20,Ab minus voluptatum. Eaque aliquam tenetur sed quisquam excepturi. Nesciunt mollitia illum excepturi amet rerum a libero.,NIVELACION,Activo
2548,dc2b4382-6943-11ed-8143-0242ac1c0002,2022-11-10,17:50:40,Alias ducimus at quidem. Id alias occaecati. Suscipit perspiciatis aut deleniti.,NIVELACION,Activo
2549,dc2b442c-6943-11ed-8143-0242ac1c0002,2022-04-27,22:03:56,Qui nulla ullam aliquam magnam exercitationem explicabo. Aspernatur ducimus neque eligendi sed minus. Quas autem eveniet beatae dolorum necessitatibus.,NIVELACION,Activo
2550,dc2b44cc-6943-11ed-8143-0242ac1c0002,2022-01-03,05:10:39,Pariatur doloribus sint porro nisi sint. Neque odio vitae ab numquam qui delectus magni. Similique necessitatibus facilis autem.,NIVELACION,Activo
2551,dc2b456c-6943-11ed-8143-0242ac1c0002,2021-06-11,09:43:00,At eos vero dicta saepe repellendus cumque. Reiciendis dolor et laudantium cumque.,PRIMER NIVEL,Inactivo
2552,dc2b460c-6943-11ed-8143-0242ac1c0002,2021-06-21,17:47:40,Minima aspernatur iusto delectus a. Necessitatibus corrupti ut nesciunt assumenda alias voluptatibus. Occaecati provident maxime dignissimos impedit vel dicta eligendi. Recusandae eos fugiat.,NIVELACION,Inactivo
2553,dc2b46ac-6943-11ed-8143-0242ac1c0002,2021-10-14,09:04:17,Aut assumenda recusandae voluptatibus quod necessitatibus. Amet corrupti vel. Atque reprehenderit ut officiis. Corporis optio nisi a explicabo maxime in.,PRIMER NIVEL,Inactivo
2554,dc2b4756-6943-11ed-8143-0242ac1c0002,2022-05-30,10:14:39,Necessitatibus adipisci possimus ex autem consectetur eius. Aliquam accusamus ipsa cumque minima. Magnam at est quidem expedita nam ea.,NIVELACION,Activo
2555,dc2b480a-6943-11ed-8143-0242ac1c0002,2021-11-02,10:09:10,Sunt dolorum minus veniam modi modi. Deserunt optio delectus unde modi. Voluptas labore nulla.,PRIMER NIVEL,Inactivo
2556,dc2b48d2-6943-11ed-8143-0242ac1c0002,2021-03-16,02:32:54,Sint aperiam et fuga alias. Sint reprehenderit aperiam. Explicabo porro a autem.,PRIMER NIVEL,Activo
2557,dc2b4990-6943-11ed-8143-0242ac1c0002,2022-02-13,06:34:02,Ratione dolores aperiam dicta eaque rem. Nostrum sequi mollitia in. Ut at pariatur nobis.,NIVELACION,Activo
2558,dc2b4a3a-6943-11ed-8143-0242ac1c0002,2021-09-27,17:51:04,Cupiditate ex ad fuga. Sed consequatur consequatur quasi tenetur eum.,PRIMER NIVEL,Activo
2559,dc2b4aee-6943-11ed-8143-0242ac1c0002,2021-02-25,07:29:52,Doloremque asperiores error earum repudiandae et autem. Id iure corporis nam qui. Labore necessitatibus iusto vitae voluptatum totam facere ex.,NIVELACION,Activo
2560,dc2b4b98-6943-11ed-8143-0242ac1c0002,2021-03-19,03:06:46,Ratione nam cum aut similique ipsum aliquam molestias. Animi fugiat ipsa reiciendis voluptas quia commodi.,NIVELACION,Activo
2561,dc2b4c92-6943-11ed-8143-0242ac1c0002,2021-03-25,17:28:01,Neque nobis et. Blanditiis ullam et. Rerum omnis voluptas debitis nostrum.,NIVELACION,Inactivo
2562,dc2b4d50-6943-11ed-8143-0242ac1c0002,2021-09-18,02:28:31,Fugiat repellendus voluptatibus. Ea recusandae tempora ea doloribus velit temporibus. Nulla corporis facere magnam nihil quibusdam.,PRIMER NIVEL,Activo
2563,dc2b4e18-6943-11ed-8143-0242ac1c0002,2021-11-25,12:54:33,Autem excepturi quos ducimus sequi illo. Nam debitis cumque impedit rem sit aspernatur.,NIVELACION,Inactivo
2564,dc2b4f44-6943-11ed-8143-0242ac1c0002,2021-01-15,11:42:25,Quisquam consequatur harum eius eaque. Blanditiis ad quod reiciendis laudantium necessitatibus tenetur soluta. Ducimus consequatur sint sint odio.,NIVELACION,Activo
2565,dc2b502a-6943-11ed-8143-0242ac1c0002,2022-04-23,09:19:42,Iste quam ad. Vel incidunt ducimus nihil. Ad explicabo velit exercitationem impedit dolore iste.,NIVELACION,Activo
2566,dc2b50e8-6943-11ed-8143-0242ac1c0002,2022-01-13,05:18:41,Repellat nulla quidem ad dignissimos consequuntur corporis. Non debitis suscipit pariatur temporibus. Ut est animi dolore ad placeat eius.,NIVELACION,Inactivo
2567,dc2b51b0-6943-11ed-8143-0242ac1c0002,2022-09-20,03:47:25,Asperiores esse nostrum recusandae. Dolor iste fugiat omnis culpa quaerat itaque tempora. Illum fugiat laborum. Ex soluta exercitationem.,NIVELACION,Inactivo
2568,dc2b5282-6943-11ed-8143-0242ac1c0002,2021-04-18,07:42:37,Doloribus atque vitae culpa. Iusto ullam veritatis. Quibusdam dolore veritatis at soluta. Repellendus praesentium amet incidunt veniam qui fugiat.,PRIMER NIVEL,Inactivo
2569,dc2b5354-6943-11ed-8143-0242ac1c0002,2021-10-30,19:13:10,Reprehenderit at numquam suscipit earum ut. Tempora cupiditate doloremque.,PRIMER NIVEL,Activo
2570,dc2b546c-6943-11ed-8143-0242ac1c0002,2021-05-04,21:57:59,Quaerat beatae ipsum nobis animi. Voluptatem quo optio ducimus totam. Odio blanditiis asperiores repudiandae doloribus vero aspernatur voluptatibus. Autem sed sapiente.,PRIMER NIVEL,Inactivo
2571,dc2b5bec-6943-11ed-8143-0242ac1c0002,2021-05-25,00:35:18,Ad doloremque velit autem neque. Dolore eligendi maiores nam doloribus debitis. Veniam hic enim dolores eveniet officiis.,NIVELACION,Activo
2572,dc2b5d86-6943-11ed-8143-0242ac1c0002,2021-12-22,15:25:40,Ipsam corporis cum saepe error ratione quisquam. Unde voluptates iure neque. Labore laborum quisquam.,PRIMER NIVEL,Inactivo
2573,dc2b5e4e-6943-11ed-8143-0242ac1c0002,2022-05-05,08:19:58,Recusandae enim laborum eaque expedita dignissimos. Iusto quaerat deleniti fuga perferendis suscipit distinctio.,NIVELACION,Inactivo
2574,dc2b5f02-6943-11ed-8143-0242ac1c0002,2021-10-13,19:41:22,Vitae eum nostrum officiis consectetur commodi. Quasi quas provident culpa praesentium reiciendis nihil. Laborum ad deleniti non non.,PRIMER NIVEL,Activo
2575,dc2b5fc0-6943-11ed-8143-0242ac1c0002,2021-10-23,22:03:46,Quisquam quo optio. Dolore rem ipsum corporis. Natus quasi cumque libero. Quia sint repellat tempore suscipit cupiditate.,NIVELACION,Activo
2576,dc2b6074-6943-11ed-8143-0242ac1c0002,2021-11-27,07:29:49,Exercitationem porro unde voluptatum. Dolor quo eveniet reiciendis possimus quam quidem repellendus. Quod harum beatae quia et.,PRIMER NIVEL,Inactivo
2577,dc2b611e-6943-11ed-8143-0242ac1c0002,2022-12-14,16:43:55,Ducimus dignissimos cupiditate atque. Commodi inventore fugiat atque praesentium et est tempore.,PRIMER NIVEL,Inactivo
2578,dc2b61d2-6943-11ed-8143-0242ac1c0002,2022-02-19,06:07:18,Velit omnis distinctio. Harum neque saepe amet optio quis. Quod itaque ipsum aut placeat repellat molestiae.,NIVELACION,Activo
2579,dc2b6286-6943-11ed-8143-0242ac1c0002,2022-01-27,02:47:54,Nam labore nesciunt quae. Quis veritatis amet mollitia deleniti non.,NIVELACION,Activo
2580,dc2b633a-6943-11ed-8143-0242ac1c0002,2021-06-26,20:38:53,Libero ea provident magnam. Maiores a suscipit qui. In et autem illum inventore consequuntur rerum.,NIVELACION,Activo
2581,dc2b6448-6943-11ed-8143-0242ac1c0002,2022-01-18,08:17:53,Aut magni ratione iste.,PRIMER NIVEL,Activo
2582,dc2b64fc-6943-11ed-8143-0242ac1c0002,2021-06-24,12:20:14,Totam est nostrum mollitia.,PRIMER NIVEL,Activo
2583,dc2b65b0-6943-11ed-8143-0242ac1c0002,2022-07-08,04:54:05,Voluptas perferendis corporis ipsam. Vel dolor minima.,NIVELACION,Inactivo
2584,dc2b665a-6943-11ed-8143-0242ac1c0002,2022-11-03,19:56:32,Natus iusto praesentium placeat dolore autem. Dicta dolorem aut assumenda. Esse nostrum quos temporibus commodi.,NIVELACION,Activo
2585,dc2b6704-6943-11ed-8143-0242ac1c0002,2022-11-17,11:25:15,Sit maiores id perspiciatis facilis amet. Nemo qui deleniti neque adipisci tenetur a culpa.,PRIMER NIVEL,Activo
2586,dc2b67a4-6943-11ed-8143-0242ac1c0002,2021-10-04,23:09:03,Praesentium delectus sed. Accusantium ea maiores rerum magnam deleniti doloremque eligendi. Ipsam dolore doloribus voluptates delectus.,PRIMER NIVEL,Inactivo
2587,dc2b6844-6943-11ed-8143-0242ac1c0002,2021-04-07,12:46:32,Nobis qui consequuntur ea eligendi cupiditate. Ullam error unde harum ipsa earum natus. Enim adipisci nostrum sit dolore fugit qui.,PRIMER NIVEL,Inactivo
2588,dc2b68ee-6943-11ed-8143-0242ac1c0002,2021-12-25,12:04:47,Temporibus quam delectus mollitia illo adipisci soluta. Quis facilis quae ea nobis.,PRIMER NIVEL,Inactivo
2589,dc2b6998-6943-11ed-8143-0242ac1c0002,2021-11-22,08:19:10,Cupiditate corrupti voluptatem quisquam. Illo quisquam quas sapiente atque facere.,NIVELACION,Activo
2590,dc2b6a42-6943-11ed-8143-0242ac1c0002,2021-01-20,10:06:10,Expedita in architecto porro nam. Dolor laboriosam dolorum impedit illo et.,NIVELACION,Activo
2591,dc2b6ae2-6943-11ed-8143-0242ac1c0002,2022-03-31,11:22:09,Voluptate sapiente iste hic. Dicta reiciendis aperiam. Nemo blanditiis deleniti occaecati architecto.,NIVELACION,Inactivo
2592,dc2b6b8c-6943-11ed-8143-0242ac1c0002,2022-11-14,20:57:56,Exercitationem sequi voluptatum earum aliquid excepturi officia ea. Impedit inventore itaque animi recusandae. Id totam illo alias.,PRIMER NIVEL,Activo
2593,dc2b6c36-6943-11ed-8143-0242ac1c0002,2021-04-17,02:22:04,Voluptatem quos possimus nulla. Quam fugit fugiat nesciunt fugiat quia commodi. Dicta autem aut.,PRIMER NIVEL,Activo
2594,dc2b6cd6-6943-11ed-8143-0242ac1c0002,2022-03-03,04:55:08,Totam impedit quo molestias libero dolorum. Incidunt maiores modi voluptatem atque nam numquam voluptate. Doloremque facilis labore repellendus corrupti porro.,NIVELACION,Inactivo
2595,dc2b6d80-6943-11ed-8143-0242ac1c0002,2021-06-28,03:05:15,Deserunt nobis esse laborum facere qui illum. Nisi sint repudiandae doloribus eaque. Ipsa enim quis ipsum minima modi voluptate. Magni molestiae hic illo.,NIVELACION,Activo
2596,dc2b6e20-6943-11ed-8143-0242ac1c0002,2021-02-13,09:33:55,Voluptatum unde nihil libero. Vitae tempora deserunt sed dolores adipisci dolor. Maiores laborum temporibus iure eum deserunt. Minima voluptate laboriosam laboriosam repellendus.,PRIMER NIVEL,Activo
2597,dc2b6ec0-6943-11ed-8143-0242ac1c0002,2022-09-13,23:04:44,Vel necessitatibus consequuntur ex debitis. Eos facilis quos quisquam dolorum. Perferendis ut numquam dolorum officiis dolore.,NIVELACION,Inactivo
2598,dc2b6f60-6943-11ed-8143-0242ac1c0002,2022-04-11,08:37:22,Magnam molestiae ipsa. Molestiae labore vitae porro sint.,NIVELACION,Activo
2599,dc2b7000-6943-11ed-8143-0242ac1c0002,2022-10-28,03:24:22,Laborum temporibus eius sint temporibus quia. Labore assumenda veritatis reprehenderit sit at consequuntur vitae.,NIVELACION,Inactivo
2600,dc2b7096-6943-11ed-8143-0242ac1c0002,2022-05-06,03:29:43,Modi commodi impedit hic. Facere vitae ipsa delectus. Accusantium numquam iusto ad.,NIVELACION,Inactivo
2601,dc2b7136-6943-11ed-8143-0242ac1c0002,2021-09-28,22:16:06,Numquam mollitia tempora ratione ea magni. Rem culpa quasi tenetur adipisci omnis ipsa pariatur. Harum voluptate ab aliquid dicta quidem sunt.,PRIMER NIVEL,Inactivo
2602,dc2b71cc-6943-11ed-8143-0242ac1c0002,2021-06-15,11:21:38,Nemo cumque rerum quidem iusto veniam amet explicabo. Velit delectus expedita nemo.,NIVELACION,Inactivo
2603,dc2b726c-6943-11ed-8143-0242ac1c0002,2022-01-06,10:37:30,Nihil fugiat qui velit labore minus suscipit. Dignissimos id architecto debitis repellendus enim accusamus magnam. Reiciendis qui ex possimus eos sunt.,NIVELACION,Inactivo
2604,dc2b7316-6943-11ed-8143-0242ac1c0002,2022-10-02,03:25:56,Repellendus nisi nihil ad placeat quasi. Consequuntur mollitia optio necessitatibus ducimus.,PRIMER NIVEL,Inactivo
2605,dc2b73c0-6943-11ed-8143-0242ac1c0002,2022-01-18,23:21:41,Repellat corporis quaerat tempora. Aut tempora maxime expedita illum quis itaque.,NIVELACION,Inactivo
2606,dc2b746a-6943-11ed-8143-0242ac1c0002,2022-11-29,01:35:00,Distinctio explicabo corrupti rerum molestiae. Corrupti illum error eligendi accusamus dolor aliquam. Ipsum ullam temporibus expedita natus.,PRIMER NIVEL,Activo
2607,dc2b7514-6943-11ed-8143-0242ac1c0002,2021-09-23,11:06:06,Explicabo ut dolorum dolores. Nostrum eum dolores beatae velit maxime quisquam.,PRIMER NIVEL,Inactivo
2608,dc2b75be-6943-11ed-8143-0242ac1c0002,2022-02-05,20:03:23,A atque odit aliquid ipsum veritatis. Quisquam esse libero exercitationem natus nihil. Dicta dolores molestiae asperiores consequuntur minus.,PRIMER NIVEL,Inactivo
2609,dc2b76e0-6943-11ed-8143-0242ac1c0002,2022-11-14,20:36:22,Perferendis ipsa incidunt ducimus neque. Repellendus nam est doloribus impedit. Cum omnis labore ipsa modi sed.,PRIMER NIVEL,Inactivo
2610,dc2b7794-6943-11ed-8143-0242ac1c0002,2022-03-02,17:31:43,Nobis sunt doloribus et quidem cumque. Numquam labore temporibus.,PRIMER NIVEL,Activo
2611,dc2b783e-6943-11ed-8143-0242ac1c0002,2021-07-26,14:51:10,Dolor possimus optio exercitationem nesciunt rem facilis. Sapiente reprehenderit modi aliquam iste itaque.,NIVELACION,Activo
2612,dc2b791a-6943-11ed-8143-0242ac1c0002,2022-10-20,06:16:04,Quas cupiditate optio reiciendis quia omnis nulla. Minima ratione excepturi fuga.,NIVELACION,Inactivo
2613,dc2b79c4-6943-11ed-8143-0242ac1c0002,2021-11-04,00:34:47,Debitis voluptatibus voluptatibus aut necessitatibus modi nulla. Libero deleniti officiis id. Mollitia facere necessitatibus officia quo.,PRIMER NIVEL,Activo
2614,dc2b7a6e-6943-11ed-8143-0242ac1c0002,2021-10-25,15:13:25,Dicta dolorum enim molestias. Exercitationem distinctio animi adipisci minus doloremque rem dicta. Iste magnam ad aliquam corporis harum soluta.,PRIMER NIVEL,Inactivo
2615,dc2b7b18-6943-11ed-8143-0242ac1c0002,2022-03-27,23:55:20,Earum modi tempore dolorem. Tenetur neque repudiandae architecto laborum. Ex reiciendis occaecati sapiente a inventore error autem. Earum neque voluptate.,NIVELACION,Inactivo
2616,dc2b7bcc-6943-11ed-8143-0242ac1c0002,2021-10-07,15:05:10,Eaque vitae asperiores vel aliquid magni. Harum labore eveniet dolore error neque. Soluta eveniet qui non ex asperiores aliquam.,PRIMER NIVEL,Inactivo
2617,dc2b7d5c-6943-11ed-8143-0242ac1c0002,2022-10-04,21:17:03,Praesentium quidem voluptatibus. Quisquam sequi nesciunt.,PRIMER NIVEL,Inactivo
2618,dc2b7e1a-6943-11ed-8143-0242ac1c0002,2022-02-09,03:09:06,Fuga ipsam similique fuga ad. Natus error rerum placeat vero.,PRIMER NIVEL,Activo
2619,dc2b7eba-6943-11ed-8143-0242ac1c0002,2021-09-19,06:01:56,Minima assumenda modi illum eos molestiae minus.,PRIMER NIVEL,Activo
2620,dc2b7f5a-6943-11ed-8143-0242ac1c0002,2021-09-24,18:42:16,In quaerat sunt eos adipisci. Perspiciatis ut illo minima nemo quo excepturi.,NIVELACION,Inactivo
2621,dc2b8004-6943-11ed-8143-0242ac1c0002,2021-03-16,20:20:26,Temporibus impedit explicabo voluptas praesentium eligendi. Dolor excepturi labore id.,NIVELACION,Inactivo
2622,dc2b80a4-6943-11ed-8143-0242ac1c0002,2022-08-30,08:49:48,Earum veritatis voluptates dolore quia. Itaque natus perspiciatis ducimus esse optio accusamus. Ab laborum dignissimos.,PRIMER NIVEL,Activo
2623,dc2b814e-6943-11ed-8143-0242ac1c0002,2021-06-02,05:44:51,At eveniet quasi. Ipsam facere saepe voluptate cum laboriosam.,PRIMER NIVEL,Activo
2624,dc2b8220-6943-11ed-8143-0242ac1c0002,2021-01-17,23:36:18,Assumenda eius quos quaerat nihil provident iusto. Rerum ut odit architecto.,PRIMER NIVEL,Activo
2625,dc2b82d4-6943-11ed-8143-0242ac1c0002,2022-08-20,11:52:14,Blanditiis officiis delectus voluptatibus et quidem. Sed est voluptatum laudantium aspernatur. Illum pariatur doloremque quia autem ab.,NIVELACION,Activo
2626,dc2b837e-6943-11ed-8143-0242ac1c0002,2021-04-03,19:45:42,Et mollitia dolores.,NIVELACION,Inactivo
