,IdInsti,NomInstituto,CorreoInstituto,TelefonoInstituto,DescripcionInstituto,EstadoInstituto,URL
2891,f9bd4300-6943-11ed-a9ab-0242ac1c0002,Instituto Josefa Casanova,josefa.casanova@hotmail.com,0912857372,Hic eveniet inventore asperiores. Eius quas repudiandae non doloribus. Consequuntur voluptatibus asperiores tenetur officiis facilis.,Activo,universidadjosefacasanova.com
2892,f9bd4346-6943-11ed-a9ab-0242ac1c0002,Instituto Esteban Solís,esteban.solís@hotmail.com,0929493591,Animi recusandae repellat rerum officia optio impedit. Inventore ducimus commodi nam labore aut nobis.,Inactivo,universidadestebansolís.com
2893,f9bd438c-6943-11ed-a9ab-0242ac1c0002,Instituto Ruben Mariscal,ruben.mariscal@hotmail.com,0994583311,A distinctio vel sequi. Id tempore iste ad explicabo quasi. Consectetur molestiae nihil explicabo explicabo quod sit deleniti.,Activo,universidadrubenmariscal.com
2894,f9bd447c-6943-11ed-a9ab-0242ac1c0002,Instituto Ismael Cañas,ismael.cañas@hotmail.com,0968300327,Dicta nostrum hic aut iure ut. Dicta optio amet esse. Quae sequi voluptate aliquam quam cumque.,Inactivo,universidadismaelcañas.com
2895,f9bd44cc-6943-11ed-a9ab-0242ac1c0002,Instituto Alonso Viña,alonso.viña@hotmail.com,0922370634,Laudantium nostrum fugit adipisci maiores rerum facere. Sit distinctio voluptates ut. Omnis fugit ipsam et.,Inactivo,universidadalonsoviña.com
2896,f9bd4512-6943-11ed-a9ab-0242ac1c0002,Instituto Blanca Jimenez,blanca.jimenez@hotmail.com,0999435399,Reiciendis odio repudiandae qui. Dolor veritatis beatae tempora iste et asperiores.,Inactivo,universidadblancajimenez.com
2897,f9bd4558-6943-11ed-a9ab-0242ac1c0002,Instituto Constanza Solís,constanza.solís@hotmail.com,0962395908,Voluptate quaerat excepturi laboriosam aliquam nulla neque. Earum voluptatem itaque.,Inactivo,universidadconstanzasolís.com
2898,f9bd4594-6943-11ed-a9ab-0242ac1c0002,Instituto Luciana Samper,luciana.samper@hotmail.com,0988755047,Quae magnam cupiditate occaecati iusto tenetur. Doloribus praesentium harum quae aut recusandae blanditiis.,Activo,universidadlucianasamper.com
2899,f9bd45e4-6943-11ed-a9ab-0242ac1c0002,Instituto Arsenio Sola,arsenio.sola@hotmail.com,0937240186,Id eum expedita modi iste laudantium aliquid. Ex at nobis. Sunt mollitia necessitatibus.,Activo,universidadarseniosola.com
2900,f9bd462a-6943-11ed-a9ab-0242ac1c0002,Instituto Donato Huguet,donato.huguet@hotmail.com,0948343578,Deserunt inventore laboriosam doloremque. Maiores voluptatibus repudiandae cumque voluptate. Perferendis possimus eius quos eligendi sint perspiciatis.,Activo,universidaddonatohuguet.com
2901,f9bd4670-6943-11ed-a9ab-0242ac1c0002,Instituto Tania Montalbán,tania.montalbán@hotmail.com,0923626629,Animi nihil doloremque quibusdam officiis ipsam sint. Exercitationem deleniti alias culpa labore.,Activo,universidadtaniamontalbán.com
2902,f9bd46b6-6943-11ed-a9ab-0242ac1c0002,Instituto Loreto Royo,loreto.royo@hotmail.com,0933089440,Magni ut quis dolor rerum dolor consectetur. Deserunt nulla tempore harum doloribus. Odio vitae error consequuntur distinctio.,Inactivo,universidadloretoroyo.com
2903,f9bd471a-6943-11ed-a9ab-0242ac1c0002,Instituto Tiburcio Arrieta,tiburcio.arrieta@hotmail.com,0919543625,At harum architecto molestiae nulla. Deserunt eveniet voluptates assumenda ea.,Activo,universidadtiburcioarrieta.com
2904,f9bd4760-6943-11ed-a9ab-0242ac1c0002,Instituto Ana Sofía Salvador,ana sofía.salvador@hotmail.com,0954062407,Voluptate doloribus odit quia recusandae nisi. Veritatis ut nam deleniti dolor.,Activo,universidadana sofíasalvador.com
2905,f9bd47a6-6943-11ed-a9ab-0242ac1c0002,Instituto Gregorio Sanabria,gregorio.sanabria@hotmail.com,0956522972,Est cumque recusandae porro voluptatum suscipit tempora. Quae et eius totam. Tempora occaecati quod delectus quam repellat.,Activo,universidadgregoriosanabria.com
2906,f9bd47ec-6943-11ed-a9ab-0242ac1c0002,Instituto Sonia Valenzuela,sonia.valenzuela@hotmail.com,0902803021,Facilis cupiditate nam. Ea occaecati beatae. Exercitationem similique eos tenetur.,Activo,universidadsoniavalenzuela.com
2907,f9bd4832-6943-11ed-a9ab-0242ac1c0002,Instituto José Luis Álvaro,josé luis.álvaro@hotmail.com,0981760676,Ducimus maiores tenetur similique facilis aspernatur reiciendis. Modi reprehenderit ex alias atque magni sequi reiciendis.,Activo,universidadjosé luisálvaro.com
2908,f9bd4896-6943-11ed-a9ab-0242ac1c0002,Instituto Nereida Soler,nereida.soler@hotmail.com,0986041905,Sed iste tempora odit enim corporis. Accusantium dignissimos repudiandae architecto harum sed natus. Dicta incidunt debitis reiciendis.,Activo,universidadnereidasoler.com
2909,f9bd48dc-6943-11ed-a9ab-0242ac1c0002,Instituto Humberto Tur,humberto.tur@hotmail.com,0988650449,Vero labore nemo minus. Harum alias quia explicabo harum dignissimos delectus.,Activo,universidadhumbertotur.com
2910,f9bd4918-6943-11ed-a9ab-0242ac1c0002,Instituto Clarisa Quintanilla,clarisa.quintanilla@hotmail.com,0993455619,Provident veritatis deleniti. Id voluptatum quasi.,Activo,universidadclarisaquintanilla.com
2911,f9bd4968-6943-11ed-a9ab-0242ac1c0002,Instituto Candelas Vallejo,candelas.vallejo@hotmail.com,0986837253,Nesciunt sint voluptatibus sequi qui cumque. Sed quis illo.,Inactivo,universidadcandelasvallejo.com
2912,f9bd49ae-6943-11ed-a9ab-0242ac1c0002,Instituto Lara Olivé,lara.olivé@hotmail.com,0958571121,Aliquam unde expedita asperiores vel. Dignissimos necessitatibus quo sed necessitatibus consequuntur voluptatibus.,Inactivo,universidadlaraolivé.com
2913,f9bd49ea-6943-11ed-a9ab-0242ac1c0002,Instituto Amaro Cáceres,amaro.cáceres@hotmail.com,0959467656,Ratione sit consectetur laboriosam ipsum. Laudantium ipsam dolorem quasi voluptatem ex.,Activo,universidadamarocáceres.com
2914,f9bd4a30-6943-11ed-a9ab-0242ac1c0002,Instituto Edgardo Pellicer,edgardo.pellicer@hotmail.com,0975177865,Suscipit minima ducimus temporibus quisquam. Tempore autem soluta earum.,Inactivo,universidadedgardopellicer.com
2915,f9bd4a76-6943-11ed-a9ab-0242ac1c0002,Instituto Ildefonso Fuster,ildefonso.fuster@hotmail.com,0955301778,Nemo aut maiores pariatur architecto aspernatur quasi. Eveniet praesentium impedit quod saepe accusamus.,Inactivo,universidadildefonsofuster.com
2916,f9bd4abc-6943-11ed-a9ab-0242ac1c0002,Instituto Juan Antonio Tejera,juan antonio.tejera@hotmail.com,0959833682,Consequuntur consequatur excepturi quia architecto. Vel distinctio delectus distinctio nihil.,Activo,universidadjuan antoniotejera.com
2917,f9bd4af8-6943-11ed-a9ab-0242ac1c0002,Instituto Bernarda Casanova,bernarda.casanova@hotmail.com,0913050481,Optio minus corrupti. Enim quo culpa possimus cupiditate cum.,Inactivo,universidadbernardacasanova.com
2918,f9bd4b3e-6943-11ed-a9ab-0242ac1c0002,Instituto Custodia Arenas,custodia.arenas@hotmail.com,0965751812,Magnam facilis harum unde veritatis nulla incidunt. Nostrum temporibus tempora autem facere ut.,Inactivo,universidadcustodiaarenas.com
2919,f9bd4b84-6943-11ed-a9ab-0242ac1c0002,Instituto María Pilar Calvo,maría pilar.calvo@hotmail.com,0919622155,Laboriosam provident beatae similique aperiam modi eligendi. Optio sequi repellat libero nobis.,Activo,universidadmaría pilarcalvo.com
2920,f9bd4bde-6943-11ed-a9ab-0242ac1c0002,Instituto Elvira Dueñas,elvira.dueñas@hotmail.com,0951465146,Eaque culpa animi. Et quasi distinctio aliquam eos.,Activo,universidadelviradueñas.com
2921,f9bd4c24-6943-11ed-a9ab-0242ac1c0002,Instituto Fabio Casals,fabio.casals@hotmail.com,0953818951,Provident provident quisquam veniam amet ad maiores deleniti. Officia blanditiis qui laboriosam unde ex. Cumque optio officiis ducimus.,Inactivo,universidadfabiocasals.com
2922,f9bd4c74-6943-11ed-a9ab-0242ac1c0002,Instituto Tatiana Sacristán,tatiana.sacristán@hotmail.com,0923248426,Expedita beatae suscipit laboriosam amet odio nesciunt. Numquam beatae laudantium nihil ab neque. Doloremque reiciendis voluptates assumenda eius repudiandae.,Activo,universidadtatianasacristán.com
2923,f9bd4cba-6943-11ed-a9ab-0242ac1c0002,Instituto Rosalva Araujo,rosalva.araujo@hotmail.com,0926293092,Libero voluptate deserunt necessitatibus ratione iste architecto dolor. Error magnam dolorem culpa quae voluptas natus. Perspiciatis laboriosam non mollitia vitae.,Inactivo,universidadrosalvaaraujo.com
2924,f9bd4d00-6943-11ed-a9ab-0242ac1c0002,Instituto Luisa Castejón,luisa.castejón@hotmail.com,0999023672,Dolorem iusto ducimus nostrum cum molestiae rerum error. Dolorem incidunt autem maiores ipsa aliquid ea.,Activo,universidadluisacastejón.com
2925,f9bd4d3c-6943-11ed-a9ab-0242ac1c0002,Instituto José Antonio Egea,josé antonio.egea@hotmail.com,0988820220,Qui exercitationem expedita temporibus. Voluptatibus blanditiis cumque.,Activo,universidadjosé antonioegea.com
2926,f9bd4d8c-6943-11ed-a9ab-0242ac1c0002,Instituto Leoncio Chico,leoncio.chico@hotmail.com,0935096496,At dolorum repudiandae quidem quae eligendi. Nobis ea cupiditate cum ullam veritatis officia. Vel delectus minus mollitia vero aspernatur.,Inactivo,universidadleonciochico.com
2927,f9bd4dd2-6943-11ed-a9ab-0242ac1c0002,Instituto Blas Arranz,blas.arranz@hotmail.com,0926693819,Dicta eius est. Ratione suscipit omnis ipsam.,Inactivo,universidadblasarranz.com
2928,f9bd4e18-6943-11ed-a9ab-0242ac1c0002,Instituto Cebrián Amigó,cebrián.amigó@hotmail.com,0912886156,Necessitatibus sequi saepe. Necessitatibus reiciendis consectetur numquam.,Activo,universidadcebriánamigó.com
2929,f9bd4e5e-6943-11ed-a9ab-0242ac1c0002,Instituto Ildefonso Arjona,ildefonso.arjona@hotmail.com,0994857314,Eaque distinctio id quia quisquam quis in. Atque magnam in quos recusandae velit explicabo harum. Eveniet rerum occaecati blanditiis nostrum illo.,Inactivo,universidadildefonsoarjona.com
2930,f9bd4ea4-6943-11ed-a9ab-0242ac1c0002,Instituto José Piña,josé.piña@hotmail.com,0973876659,Dolor id cum dicta corporis sunt. Praesentium ea eveniet fugit quibusdam.,Inactivo,universidadjosépiña.com
2931,f9bd4eea-6943-11ed-a9ab-0242ac1c0002,Instituto Clemente Muñoz,clemente.muñoz@hotmail.com,0947924892,Veritatis libero fugit aliquid rerum reiciendis debitis. Iure dolor repudiandae dignissimos optio. Doloremque praesentium similique tempora eligendi dolores molestias.,Activo,universidadclementemuñoz.com
2932,f9bd4f30-6943-11ed-a9ab-0242ac1c0002,Instituto Antonia Molina,antonia.molina@hotmail.com,0909702200,Sit quae ut. Vitae reiciendis doloremque quo.,Activo,universidadantoniamolina.com
2933,f9bd4f6c-6943-11ed-a9ab-0242ac1c0002,Instituto Octavio Aguilera,octavio.aguilera@hotmail.com,0923269470,Pariatur assumenda assumenda laborum. Omnis tenetur quos ab velit temporibus.,Inactivo,universidadoctavioaguilera.com
2934,f9bd4fb2-6943-11ed-a9ab-0242ac1c0002,Instituto Nélida Llorente,nélida.llorente@hotmail.com,0929445969,Consequatur fugit assumenda et porro incidunt. Tempore doloribus molestiae.,Activo,universidadnélidallorente.com
2935,f9bd4ff8-6943-11ed-a9ab-0242ac1c0002,Instituto Cecilio Alegria,cecilio.alegria@hotmail.com,0968403201,Iste culpa molestias amet quae alias. Dolor rerum nemo iure error eum voluptas qui. Accusantium rem magni neque.,Inactivo,universidadcecilioalegria.com
2936,f9bd503e-6943-11ed-a9ab-0242ac1c0002,Instituto Úrsula Sales,úrsula.sales@hotmail.com,0954557118,Dolore adipisci sunt similique hic expedita. Omnis veniam eos doloremque sit ab.,Activo,universidadúrsulasales.com
2937,f9bd5098-6943-11ed-a9ab-0242ac1c0002,Instituto Belén Rius,belén.rius@hotmail.com,0977078404,Quasi molestiae tempora. Optio odit molestiae suscipit. Voluptates nemo minima molestias vitae.,Inactivo,universidadbelénrius.com
2938,f9bd50de-6943-11ed-a9ab-0242ac1c0002,Instituto Moisés Ferrando,moisés.ferrando@hotmail.com,0982243118,Dolore praesentium nulla non ipsum voluptas voluptatibus. Minus assumenda eaque inventore quaerat in. Itaque ut vitae error unde labore assumenda.,Inactivo,universidadmoisésferrando.com
2939,f9bd5124-6943-11ed-a9ab-0242ac1c0002,Instituto Ricarda Herranz,ricarda.herranz@hotmail.com,0979754003,Autem cupiditate molestias dicta. Inventore eveniet quidem quia voluptatum illo. Ipsa esse vero repellat.,Activo,universidadricardaherranz.com
2940,f9bd516a-6943-11ed-a9ab-0242ac1c0002,Instituto Pancho Leon,pancho.leon@hotmail.com,0923213865,Fuga harum odio ea laudantium itaque. Fuga numquam eius. Atque quidem sequi similique ad aliquid officia.,Activo,universidadpancholeon.com
2941,f9bd51b0-6943-11ed-a9ab-0242ac1c0002,Instituto Feliciana Comas,feliciana.comas@hotmail.com,0919221604,Saepe ab doloremque adipisci ducimus praesentium eaque. Sint tempora consequuntur.,Activo,universidadfelicianacomas.com
2942,f9bd5200-6943-11ed-a9ab-0242ac1c0002,Instituto Mirta Talavera,mirta.talavera@hotmail.com,0974380357,Rerum et totam amet aliquam saepe provident quis. Voluptate perferendis nulla sint ratione labore. Voluptate atque incidunt rerum doloremque repudiandae neque.,Inactivo,universidadmirtatalavera.com
2943,f9bd5246-6943-11ed-a9ab-0242ac1c0002,Instituto Dani Marin,dani.marin@hotmail.com,0969580740,Impedit voluptatum dolorem occaecati laboriosam reiciendis. Eius occaecati quisquam provident aut placeat iste.,Inactivo,universidaddanimarin.com
2944,f9bd528c-6943-11ed-a9ab-0242ac1c0002,Instituto Eligio Larrañaga,eligio.larrañaga@hotmail.com,0953918341,Quod molestiae porro necessitatibus. Commodi veniam reprehenderit nam eius esse impedit. Architecto recusandae quos nesciunt quisquam culpa vero. Ea dolores occaecati natus quis atque.,Inactivo,universidadeligiolarrañaga.com
2945,f9bd52d2-6943-11ed-a9ab-0242ac1c0002,Instituto Jose Miguel Bastida,jose miguel.bastida@hotmail.com,0957685385,Ipsam nemo quia doloribus unde sapiente modi. Veniam temporibus maiores maxime.,Activo,universidadjose miguelbastida.com
2946,f9bd5318-6943-11ed-a9ab-0242ac1c0002,Instituto Clotilde Gutiérrez,clotilde.gutiérrez@hotmail.com,0987717217,Aliquam ut dignissimos ipsa veniam porro harum. Temporibus voluptas veritatis blanditiis inventore voluptatibus culpa praesentium.,Activo,universidadclotildegutiérrez.com
2947,f9bd535e-6943-11ed-a9ab-0242ac1c0002,Instituto Nazaret Benítez,nazaret.benítez@hotmail.com,0955844507,Natus dolorum quam illum ipsa amet a. Tempora rerum reiciendis. Odit officia nobis doloribus. Ut iusto corrupti facere perspiciatis.,Activo,universidadnazaretbenítez.com
2948,f9bd53a4-6943-11ed-a9ab-0242ac1c0002,Instituto Juan Asenjo,juan.asenjo@hotmail.com,0967485351,Expedita accusamus sequi nemo. At fugit ullam ex aspernatur excepturi rem dignissimos. Cumque reprehenderit eos velit maxime iste odio soluta.,Inactivo,universidadjuanasenjo.com
2949,f9bd53ea-6943-11ed-a9ab-0242ac1c0002,Instituto Ángel Carranza,ángel.carranza@hotmail.com,0989969281,Doloremque illo asperiores repudiandae impedit possimus similique. Neque exercitationem facilis labore illo necessitatibus error. Fugit nam beatae voluptatem soluta molestias doloribus. Cum blanditiis minima totam illo.,Activo,universidadángelcarranza.com
2950,f9bd543a-6943-11ed-a9ab-0242ac1c0002,Instituto José Mari Barreda,josé mari.barreda@hotmail.com,0967841225,Doloribus accusantium doloribus voluptate. Doloremque accusantium praesentium eius porro aliquam.,Activo,universidadjosé maribarreda.com
2951,f9bd5480-6943-11ed-a9ab-0242ac1c0002,Instituto Julie Luz,julie.luz@hotmail.com,0968558399,Earum officiis molestias nisi inventore dolore ullam iste.,Inactivo,universidadjulieluz.com
2952,f9bd54bc-6943-11ed-a9ab-0242ac1c0002,Instituto Rosalinda Flores,rosalinda.flores@hotmail.com,0980967590,Voluptas alias in saepe maiores. Consequatur quam sunt occaecati.,Activo,universidadrosalindaflores.com
2953,f9bd5502-6943-11ed-a9ab-0242ac1c0002,Instituto Rosendo Cabezas,rosendo.cabezas@hotmail.com,0946667206,Voluptatem exercitationem itaque modi autem voluptatem aut. Sunt fugiat totam at sint.,Activo,universidadrosendocabezas.com
2954,f9bd5566-6943-11ed-a9ab-0242ac1c0002,Instituto Álvaro Infante,álvaro.infante@hotmail.com,0933043840,Molestiae at dolores natus autem pariatur facere. Eius voluptas architecto consectetur corporis iure. Ducimus fugiat veniam odit doloribus itaque cum quia. Vel necessitatibus eaque.,Activo,universidadálvaroinfante.com
2955,f9bd55ac-6943-11ed-a9ab-0242ac1c0002,Instituto Ramón Acero,ramón.acero@hotmail.com,0986937211,Vel sit magnam facere quam quia vitae. Iure quos dignissimos.,Activo,universidadramónacero.com
2956,f9bd55f2-6943-11ed-a9ab-0242ac1c0002,Instituto Guadalupe Méndez,guadalupe.méndez@hotmail.com,0994896050,Magnam provident ipsam. Aspernatur nostrum aliquam.,Inactivo,universidadguadalupeméndez.com
2957,f9bd5638-6943-11ed-a9ab-0242ac1c0002,Instituto Lino Álvarez,lino.álvarez@hotmail.com,0928716828,Facilis doloribus et aperiam. Cupiditate est vitae et earum pariatur facere. Modi neque neque ipsa.,Activo,universidadlinoálvarez.com
2958,f9bd567e-6943-11ed-a9ab-0242ac1c0002,Instituto Leopoldo Becerra,leopoldo.becerra@hotmail.com,0910955467,Quasi ipsam maiores. Consequatur rem quaerat dignissimos fugiat.,Inactivo,universidadleopoldobecerra.com
2959,f9bd5714-6943-11ed-a9ab-0242ac1c0002,Instituto Ámbar Romero,ámbar.romero@hotmail.com,0968995718,Distinctio esse ipsam. Repellat dolor eligendi dolor.,Activo,universidadámbarromero.com
2960,f9bd5764-6943-11ed-a9ab-0242ac1c0002,Instituto Ale Carlos,ale.carlos@hotmail.com,0975873491,Similique minima voluptatibus quia provident. Repellat cum velit ad repellat est natus.,Activo,universidadalecarlos.com
2961,f9bd57a0-6943-11ed-a9ab-0242ac1c0002,Instituto Germán Gárate,germán.gárate@hotmail.com,0991963248,Ea error eaque velit minus velit pariatur. Aut minima libero a. Ullam maiores aspernatur voluptatum nam.,Activo,universidadgermángárate.com
2962,f9bd57e6-6943-11ed-a9ab-0242ac1c0002,Instituto Ariadna Sevilla,ariadna.sevilla@hotmail.com,0999559580,Quibusdam nostrum repellat assumenda repudiandae temporibus occaecati. Facilis voluptatem cum magnam. Dolorum soluta ab sapiente.,Inactivo,universidadariadnasevilla.com
2963,f9bd582c-6943-11ed-a9ab-0242ac1c0002,Instituto Rogelio Muñoz,rogelio.muñoz@hotmail.com,0959269625,Expedita ipsum iusto sequi ratione tempora. Assumenda rerum accusantium.,Inactivo,universidadrogeliomuñoz.com
2964,f9bd5868-6943-11ed-a9ab-0242ac1c0002,Instituto Ciríaco Sáez,ciríaco.sáez@hotmail.com,0975363682,Autem soluta ratione. Ipsum explicabo porro assumenda consequatur dolore. Saepe suscipit atque et alias quae iusto sit.,Inactivo,universidadciríacosáez.com
2965,f9bd58ae-6943-11ed-a9ab-0242ac1c0002,Instituto Telmo Puig,telmo.puig@hotmail.com,0964688532,Blanditiis minima maiores consequatur reiciendis amet cumque.,Inactivo,universidadtelmopuig.com
2966,f9bd58fe-6943-11ed-a9ab-0242ac1c0002,Instituto León Navas,león.navas@hotmail.com,0947104075,Neque aperiam impedit repudiandae maxime. Eius deserunt laudantium veniam alias ullam. Eveniet repellat laboriosam labore ipsa.,Inactivo,universidadleónnavas.com
2967,f9bd5944-6943-11ed-a9ab-0242ac1c0002,Instituto Yéssica Alemán,yéssica.alemán@hotmail.com,0960998546,Ab impedit ullam assumenda voluptatum quos. Perferendis labore nam nemo.,Inactivo,universidadyéssicaalemán.com
